term,level1_candidate,id,count,levels,Pamela v1,Alex_v1,Andres,Alex_v2,Pamela v2,sum,manual_keep,decision,reason,confidence,notes_examples,level1_name,confidence_label,denomination_occurrences,primary_groups,occupations,standalone_title,first_token_ratio,in_official_occupation_name,in_official_primary_group_name,original_forms,semantic_keep,semantic_drop,semantic_review_flag,manual_keep_flag,semantic_keep_flag,agreed,high_conflict
biotecnologo,2,897,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Biotecnólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Biotecnólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
bizcochero,7,5003,1,7,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Bizcochero | Panadero bizcochero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,2,1,1,TRUE,0.5,FALSE,FALSE,"Bizcochero, bizcochero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
bordadora,8,5464,1,8,0,1,0,1,0,1,TRUE,review,"Término técnico o sectorial repetido, pero funciona como especialidad, objeto, proceso o contexto y puede cruzar niveles.",0.68,Operador de máquina bordadora de textiles | Operador de máquina bordadora | Operador de máquina bordadora de confección,Operadores de instalaciones y máquinas y ensambladores,medium,5,2,2,FALSE,0,FALSE,FALSE,bordadora,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
botanico,2,898,1,2,1,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Botánico | Botánico de taxonomía,"Profesionales, científicos e intelectuales",high,2,1,1,TRUE,1,FALSE,FALSE,Botánico,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
boticario,2,1526,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Boticario,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Boticario,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
boxeador,3,3429,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Boxeador,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Boxeador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
boyero,9,5879,1,9,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Boyero,Ocupaciones elementales,high,1,1,1,TRUE,1,FALSE,FALSE,Boyero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
bracero,9,5855,1,9,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Bracero agrícola | Bracero,Ocupaciones elementales,high,2,2,2,TRUE,1,FALSE,FALSE,Bracero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
brillador,7,4584,1,7,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Brillador metales,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Brillador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
butifarrero,7,4967,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Butifarrero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Butifarrero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
caddie,9,6021,1,9,0,1,0,1,0,1,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Caddie de golf | Caddie de tenis,Ocupaciones elementales,high,2,1,1,FALSE,1,FALSE,FALSE,Caddie,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cadete,0,10,1,0,1,0,1,0,1,2,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Cadete de la fuerza aérea | Cadete de las fuerzas armadas | Cadete del ejercito nacional,Ocupaciones de las fuerzas militares,high,3,1,1,FALSE,1,FALSE,FALSE,Cadete,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
caficultor,6,4097,1,6,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Caficultor,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,1,1,1,TRUE,1,FALSE,FALSE,Caficultor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
caldereros,3,2770,1,3,0,0,1,1,1,3,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Supervisor de caldereros,Técnicos y profesionales de nivel medio,low,1,1,1,FALSE,0,FALSE,FALSE,caldereros,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
calderista,8,5640,1,8,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Calderista,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,TRUE,1,FALSE,FALSE,Calderista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
camarera,9,5841,1,9,1,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Camarera de habitaciones | Camarera de hotel,Ocupaciones elementales,high,2,1,1,FALSE,1,FALSE,FALSE,Camarera,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
camareras,5,3859,1,5,1,1,1,1,1,3,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Jefe de camareras de hotel,Trabajadores de los servicios y vendedores de comercios y mercados,low,1,1,1,FALSE,0,FALSE,FALSE,camareras,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
camareros,5,3819,1,5,1,1,1,1,1,3,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Jefe de camareros,Trabajadores de los servicios y vendedores de comercios y mercados,low,1,1,1,FALSE,0,FALSE,FALSE,camareros,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
camarografo,3,3556,1,3,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Camarógrafo | Camarógrafo de cine | Camarógrafo de estudio,Técnicos y profesionales de nivel medio,high,7,1,1,TRUE,1,FALSE,FALSE,Camarógrafo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
camillero,5,3989,1,5,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Camillero,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Camillero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
camionero,8,5738,1,8,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Camionero,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,TRUE,1,FALSE,FALSE,Camionero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cantante,2,2305,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cantante | Cantante bajo | Cantante barítono,"Profesionales, científicos e intelectuales",high,21,1,2,TRUE,0.905,FALSE,FALSE,"Cantante, cantante",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cantautor,2,2368,1,2,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Cantautor,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Cantautor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cantinero,5,3824,1,5,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Cantinero,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Cantinero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
capellan,2,2137,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Capellán,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Capellán,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cardenal,2,2138,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Cardenal,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Cardenal,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cardiologo,2,1387,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cardiólogo | Cardiólogo intervencionista,"Profesionales, científicos e intelectuales",high,2,1,1,TRUE,1,FALSE,FALSE,Cardiólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
carguero,9,5875,1,9,1,1,0,1,1,2,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Carguero agrícola,Ocupaciones elementales,high,1,1,1,FALSE,1,FALSE,FALSE,Carguero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
caricaturista,2,2290,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Caricaturista | Caricaturista y dibujante cómico e historietista | Dibujante caricaturista,"Profesionales, científicos e intelectuales",high,3,1,1,TRUE,0.667,FALSE,FALSE,"Caricaturista, caricaturista",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
carnicero,7,4968,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Carnicero | Carnicero industrial | Carnicero matarife,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,5,1,1,TRUE,0.8,FALSE,FALSE,"Carnicero, carnicero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
carpintero,7,4291,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Carpintero | Carpintero armador de puentes y embarcaderos | Carpintero astillero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,23,1,1,TRUE,1,FALSE,FALSE,Carpintero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
carrocero,7,4481,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Carrocero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Carrocero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cartero,4,3754,1,4,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cartero | Cartero mensajero,Personal de apoyo administrativo,high,2,1,1,TRUE,1,FALSE,FALSE,Cartero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cartonero,9,5994,1,9,0,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Cartonero reciclador,Ocupaciones elementales,high,1,1,1,FALSE,1,FALSE,FALSE,Cartonero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cazador,6,4229,1,6,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cazador | Cazador de focas | Cazador de zorros,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,5,2,2,TRUE,0.8,FALSE,FALSE,"Cazador, cazador",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
celador,5,4014,1,5,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Celador,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Celador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cementista,7,4279,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cementista | Cementista de hormigón armado | Cementista de trabajados de acabado,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,3,1,1,TRUE,1,FALSE,FALSE,Cementista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
censador,6,4067,1,6,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Censador de enfermedades | Censador de plagas | Censador de plagas y enfermedades,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,3,1,1,FALSE,1,FALSE,FALSE,Censador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
ceramista,7,4667,1,7,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Artesano ceramista | Ceramista | Ceramista matricero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,5,1,1,TRUE,0.8,FALSE,FALSE,"Ceramista, ceramista",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cerrajero,7,4518,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cerrajero | Cerrajero de fabricación de puertas y ventanas | Cerrajero de llaves y cerraduras,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,3,1,1,TRUE,1,FALSE,FALSE,Cerrajero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
chaman,3,3124,1,3,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Chaman,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Chaman,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
chapeador,7,5097,1,7,0,1,0,1,0,1,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Chapeador de muebles de madera,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Chapeador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
chapista,7,4477,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Chapista | Chapista calderero | Chapista de ornamentación,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,4,1,2,TRUE,1,FALSE,FALSE,Chapista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
chatarrero,9,5998,1,9,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Chatarrero,Ocupaciones elementales,high,1,1,1,TRUE,1,FALSE,FALSE,Chatarrero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
chocolatero,7,5004,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Chocolatero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Chocolatero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
chofer,8,5713,1,8,0,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Chofer particular | Chofer de bus,Operadores de instalaciones y máquinas y ensambladores,high,2,2,2,FALSE,1,FALSE,FALSE,Chofer,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
ciclista,3,3430,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Ciclista | Ciclista de carreras,Técnicos y profesionales de nivel medio,high,2,1,1,TRUE,1,FALSE,FALSE,Ciclista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cincelador,7,4868,1,7,1,1,1,1,1,3,TRUE,review,"Término técnico o sectorial repetido, pero funciona como especialidad, objeto, proceso o contexto y puede cruzar niveles.",0.68,Cincelador de joyería | Cincelador orfebre | Artesano cincelador,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",medium,3,3,3,FALSE,0.667,FALSE,FALSE,"Cincelador, cincelador",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cineclubista,3,3281,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Cineclubista,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Cineclubista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cirujano,2,1389,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cirujano | Cirujano cardiotorácico | Cirujano de cardiología,"Profesionales, científicos e intelectuales",high,21,3,3,TRUE,0.905,FALSE,FALSE,"Cirujano, cirujano",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
citohistotecnologo,3,3087,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Citohistotecnólogo,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Citohistotecnólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
citologo,2,901,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Citólogo | Citólogo de botánica | Citólogo de zoología,"Profesionales, científicos e intelectuales",high,3,1,1,TRUE,1,FALSE,FALSE,Citólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
citotecnologo,3,3088,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Citotecnólogo,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Citotecnólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
clarinetista,2,2317,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Clarinetista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Clarinetista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
climatologo,2,778,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Climatólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Climatólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cobresoldador,7,4443,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cobresoldador | Cobresoldador con soplete | Cobresoldador de horno,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,4,1,1,TRUE,1,FALSE,FALSE,Cobresoldador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cochero,9,5894,1,9,0,1,0,1,0,1,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Cochero de minería | Cochero guía de turismo | Cochero informador turístico,Ocupaciones elementales,high,3,2,2,FALSE,1,FALSE,FALSE,Cochero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
cocinera,5,3807,1,5,1,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Cocinera tradicional,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,FALSE,1,FALSE,FALSE,Cocinera,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
coctelero,5,3825,1,5,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Coctelero,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Coctelero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
codicologo,2,2057,1,2,0,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Codicólogo de biblioteca,"Profesionales, científicos e intelectuales",high,1,1,1,FALSE,1,FALSE,FALSE,Codicólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
colchonero,7,5141,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Colchonero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Colchonero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
columnista,2,2225,1,2,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Columnista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Columnista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
comediante,2,2529,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Comediante | Comediante en vivo,"Profesionales, científicos e intelectuales",high,2,1,1,TRUE,1,FALSE,FALSE,Comediante,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
comentarista,2,2226,1,2,0,1,0,1,0,1,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Comentarista de actualidad | Comentarista de cine | Comentarista de deportes,"Profesionales, científicos e intelectuales",high,7,1,1,FALSE,1,FALSE,FALSE,Comentarista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
